date,time,site,url,ip,region,status,bytes
2026-05-04,13:22:19,video.example.com,/movie,10.15.0.40,Sichuan,200,2435
2026-05-04,13:24:10,news.example.com,/index,10.21.0.26,Tianjin,200,16720
2026-05-04,13:27:29,shop.example.com,/search,10.13.0.81,Zhejiang,200,22916
2026-05-04,13:28:07,news.example.com,/world,10.10.0.20,Beijing,200,15688
2026-05-04,13:36:13,news.example.com,/video,10.16.0.27,Hubei,200,18310
2026-05-04,13:59:28,game.example.com,/store,10.11.0.20,Shanghai,304,3920
2026-05-04,14:36:25,shop.example.com,/cart,10.11.0.70,Shanghai,200,18389
2026-05-04,15:16:30,news.example.com,/video,10.12.0.15,Guangdong,200,3169
2026-05-04,15:42:25,travel.example.com,/ticket,10.21.0.38,Tianjin,404,9942
2026-05-04,15:45:44,game.example.com,/rank,10.16.0.7,Hubei,200,12403
2026-05-04,15:46:49,video.example.com,/series,10.19.0.8,Henan,200,15015
2026-05-04,15:52:58,study.example.com,/course,10.16.0.28,Hubei,200,2060
2026-05-04,16:03:55,news.example.com,/sports,10.11.0.63,Shanghai,200,16771
2026-05-04,16:12:04,news.example.com,/finance,10.13.0.23,Zhejiang,200,4741
2026-05-04,16:19:17,travel.example.com,/guide,10.16.0.12,Hubei,200,12442
2026-05-04,16:23:38,shop.example.com,/search,10.16.0.52,Hubei,200,17207
2026-05-04,16:27:35,game.example.com,/community,10.21.0.12,Tianjin,200,12741
2026-05-04,16:34:34,game.example.com,/download,10.16.0.20,Hubei,200,4878
2026-05-04,16:49:14,study.example.com,/index,10.21.0.6,Tianjin,200,22410
2026-05-04,16:54:46,game.example.com,/community,10.21.0.31,Tianjin,200,22363
2026-05-04,16:55:12,study.example.com,/index,10.14.0.6,Jiangsu,200,18833
2026-05-04,16:59:10,shop.example.com,/detail,10.11.0.4,Shanghai,200,18670
2026-05-04,17:06:51,video.example.com,/vip,10.16.0.39,Hubei,200,1204
2026-05-04,17:08:55,video.example.com,/shorts,10.12.0.18,Guangdong,200,13581
2026-05-04,17:22:12,study.example.com,/index,10.11.0.75,Shanghai,304,20972
2026-05-04,17:29:04,news.example.com,/sports,10.21.0.74,Tianjin,200,11805
2026-05-04,17:41:14,news.example.com,/sports,10.12.0.66,Guangdong,200,15519
2026-05-04,17:48:44,news.example.com,/tech,10.21.0.12,Tianjin,200,6580
2026-05-04,17:53:01,shop.example.com,/detail,10.14.0.71,Jiangsu,200,10569
2026-05-04,18:02:21,game.example.com,/download,10.11.0.13,Shanghai,200,18770
2026-05-04,18:03:19,shop.example.com,/order,10.21.0.66,Tianjin,200,3121
2026-05-04,18:10:26,travel.example.com,/ticket,10.15.0.70,Sichuan,200,4839
2026-05-04,18:11:08,travel.example.com,/order,10.13.0.43,Zhejiang,304,16063
2026-05-04,18:17:20,news.example.com,/finance,10.13.0.22,Zhejiang,304,17437
2026-05-04,18:36:44,study.example.com,/course,10.21.0.33,Tianjin,200,19209
2026-05-04,18:57:16,video.example.com,/vip,10.15.0.29,Sichuan,200,12368
2026-05-04,19:06:43,news.example.com,/sports,10.19.0.70,Henan,200,16924
2026-05-04,19:26:48,shop.example.com,/pay,10.16.0.38,Hubei,304,2598
2026-05-04,19:27:13,video.example.com,/live,10.12.0.70,Guangdong,200,17042
2026-05-04,19:40:13,shop.example.com,/order,10.16.0.39,Hubei,200,23944
2026-05-04,19:49:27,shop.example.com,/index,10.20.0.80,Chongqing,200,938
2026-05-04,20:00:39,shop.example.com,/cart,10.12.0.31,Guangdong,404,19885
2026-05-04,20:04:36,news.example.com,/sports,10.21.0.75,Tianjin,200,19870
2026-05-04,20:12:36,shop.example.com,/search,10.15.0.58,Sichuan,200,1277
2026-05-04,20:16:12,travel.example.com,/guide,10.12.0.3,Guangdong,200,4212
2026-05-04,20:21:23,study.example.com,/profile,10.15.0.27,Sichuan,200,2965
2026-05-04,20:23:46,shop.example.com,/order,10.14.0.23,Jiangsu,200,1068
2026-05-04,20:27:04,shop.example.com,/order,10.17.0.20,Fujian,200,3752
2026-05-04,20:33:55,news.example.com,/video,10.12.0.10,Guangdong,200,21137
2026-05-04,20:39:06,game.example.com,/community,10.14.0.49,Jiangsu,200,11322
2026-05-04,20:41:28,shop.example.com,/detail,10.10.0.33,Beijing,200,10824
2026-05-04,20:45:06,video.example.com,/movie,10.13.0.10,Zhejiang,200,1174
2026-05-04,20:52:58,game.example.com,/news,10.16.0.44,Hubei,200,8903
2026-05-04,20:55:20,video.example.com,/movie,10.14.0.56,Jiangsu,200,10977
2026-05-04,20:59:15,study.example.com,/exam,10.20.0.50,Chongqing,200,11776
2026-05-04,21:03:09,shop.example.com,/order,10.12.0.46,Guangdong,200,19172
2026-05-04,21:06:32,shop.example.com,/cart,10.13.0.26,Zhejiang,200,3375
2026-05-04,21:08:46,shop.example.com,/order,10.17.0.26,Fujian,200,4604
2026-05-04,21:13:26,news.example.com,/world,10.10.0.81,Beijing,200,2575
2026-05-04,21:18:06,news.example.com,/sports,10.11.0.36,Shanghai,200,6217
2026-05-04,21:32:01,shop.example.com,/order,10.19.0.74,Henan,200,6789
2026-05-04,21:36:27,game.example.com,/index,10.15.0.37,Sichuan,200,14799
2026-05-04,21:40:45,news.example.com,/tech,10.12.0.26,Guangdong,200,6873
2026-05-04,21:50:20,shop.example.com,/cart,10.10.0.54,Beijing,200,22236
2026-05-04,21:52:37,video.example.com,/shorts,10.16.0.64,Hubei,200,14608
2026-05-04,21:53:21,game.example.com,/download,10.16.0.43,Hubei,200,15096
2026-05-04,21:58:02,news.example.com,/world,10.17.0.30,Fujian,200,16916
2026-05-04,21:59:43,video.example.com,/live,10.14.0.56,Jiangsu,500,15185
2026-05-04,22:09:41,study.example.com,/resource,10.14.0.55,Jiangsu,200,23907
2026-05-04,22:12:21,video.example.com,/movie,10.15.0.17,Sichuan,200,11096
2026-05-04,22:20:23,shop.example.com,/search,10.17.0.27,Fujian,200,5660
2026-05-04,22:21:45,video.example.com,/shorts,10.21.0.27,Tianjin,200,11364
2026-05-04,22:40:42,news.example.com,/tech,10.12.0.63,Guangdong,200,6511
2026-05-04,22:43:36,news.example.com,/index,10.13.0.35,Zhejiang,200,19692
2026-05-04,22:54:59,study.example.com,/exam,10.19.0.81,Henan,200,7660
2026-05-04,23:32:19,travel.example.com,/order,10.10.0.70,Beijing,200,4630
2026-05-04,23:40:33,travel.example.com,/ticket,10.21.0.27,Tianjin,200,13999
2026-05-04,23:50:26,travel.example.com,/order,10.21.0.62,Tianjin,200,1600
2026-05-05,00:12:50,shop.example.com,/order,10.15.0.67,Sichuan,200,13440
2026-05-05,03:39:06,video.example.com,/index,10.17.0.78,Fujian,200,9504
2026-05-05,06:01:35,study.example.com,/resource,10.18.0.14,Shandong,200,4227
2026-05-05,06:06:11,news.example.com,/tech,10.11.0.36,Shanghai,200,4317
2026-05-05,06:20:18,study.example.com,/index,10.16.0.77,Hubei,200,14187
2026-05-05,08:05:26,video.example.com,/shorts,10.10.0.27,Beijing,200,1609
2026-05-05,08:06:34,shop.example.com,/search,10.19.0.21,Henan,200,14097
2026-05-05,08:07:38,shop.example.com,/cart,10.17.0.81,Fujian,200,2557
2026-05-05,08:30:37,game.example.com,/news,10.13.0.50,Zhejiang,200,9554
2026-05-05,08:35:19,study.example.com,/resource,10.12.0.74,Guangdong,200,7871
2026-05-05,09:16:03,video.example.com,/series,10.14.0.76,Jiangsu,200,21767
2026-05-05,09:30:08,video.example.com,/vip,10.20.0.66,Chongqing,304,2157
2026-05-05,09:41:40,news.example.com,/finance,10.10.0.69,Beijing,200,4809
2026-05-05,09:46:26,video.example.com,/index,10.15.0.25,Sichuan,200,14945
2026-05-05,09:56:04,shop.example.com,/order,10.13.0.12,Zhejiang,200,14226
2026-05-05,09:56:40,study.example.com,/index,10.13.0.29,Zhejiang,200,12001
2026-05-05,10:48:39,travel.example.com,/hotel,10.15.0.4,Sichuan,200,8127
2026-05-05,10:55:04,news.example.com,/video,10.11.0.11,Shanghai,200,4927
2026-05-05,11:33:20,travel.example.com,/order,10.20.0.18,Chongqing,500,18066
2026-05-05,11:35:08,game.example.com,/download,10.11.0.34,Shanghai,404,8953
2026-05-05,12:06:23,travel.example.com,/guide,10.15.0.79,Sichuan,200,2975
2026-05-05,12:08:38,study.example.com,/profile,10.18.0.65,Shandong,200,15770
2026-05-05,12:09:12,video.example.com,/series,10.13.0.42,Zhejiang,200,17701
2026-05-05,12:10:59,shop.example.com,/detail,10.21.0.70,Tianjin,200,9650
2026-05-05,12:41:51,travel.example.com,/guide,10.17.0.71,Fujian,200,22207
2026-05-05,12:44:03,video.example.com,/movie,10.15.0.81,Sichuan,200,7710
2026-05-05,12:49:27,news.example.com,/index,10.15.0.74,Sichuan,200,12888
2026-05-05,13:29:27,video.example.com,/vip,10.15.0.68,Sichuan,200,13427
2026-05-05,13:38:18,game.example.com,/download,10.14.0.55,Jiangsu,200,6289
2026-05-05,13:45:20,news.example.com,/world,10.16.0.19,Hubei,200,3242
2026-05-05,13:46:01,video.example.com,/shorts,10.11.0.34,Shanghai,200,16268
2026-05-05,13:55:45,news.example.com,/tech,10.16.0.60,Hubei,200,16526
2026-05-05,14:03:17,video.example.com,/live,10.14.0.27,Jiangsu,200,5169
2026-05-05,14:05:55,shop.example.com,/cart,10.13.0.33,Zhejiang,200,6291
2026-05-05,14:39:05,travel.example.com,/index,10.11.0.19,Shanghai,200,1267
2026-05-05,14:41:10,shop.example.com,/pay,10.20.0.15,Chongqing,200,9860
2026-05-05,14:47:31,game.example.com,/news,10.11.0.24,Shanghai,200,7569
2026-05-05,14:52:02,game.example.com,/community,10.18.0.70,Shandong,200,14777
2026-05-05,15:10:03,shop.example.com,/pay,10.15.0.26,Sichuan,200,18941
2026-05-05,15:11:16,news.example.com,/finance,10.18.0.5,Shandong,200,6036
2026-05-05,15:22:59,study.example.com,/forum,10.11.0.47,Shanghai,304,19806
2026-05-05,15:25:28,game.example.com,/community,10.12.0.22,Guangdong,200,2228
2026-05-05,15:30:20,study.example.com,/exam,10.15.0.16,Sichuan,200,21854
2026-05-05,16:13:31,study.example.com,/profile,10.19.0.20,Henan,200,5307
2026-05-05,16:50:59,game.example.com,/news,10.17.0.8,Fujian,200,8709
2026-05-05,16:57:43,news.example.com,/world,10.16.0.42,Hubei,200,21790
2026-05-05,17:12:41,news.example.com,/tech,10.21.0.35,Tianjin,200,8051
2026-05-05,17:24:21,news.example.com,/sports,10.11.0.24,Shanghai,200,9535
2026-05-05,17:31:31,study.example.com,/exam,10.21.0.2,Tianjin,200,17688
2026-05-05,17:35:44,news.example.com,/tech,10.14.0.37,Jiangsu,200,18301
2026-05-05,17:48:56,shop.example.com,/order,10.16.0.64,Hubei,200,11538
2026-05-05,18:12:14,shop.example.com,/detail,10.14.0.53,Jiangsu,200,23996
2026-05-05,18:17:48,shop.example.com,/search,10.21.0.37,Tianjin,200,12330
2026-05-05,18:26:12,shop.example.com,/order,10.20.0.65,Chongqing,304,16795
2026-05-05,18:32:24,video.example.com,/series,10.11.0.27,Shanghai,200,3612
2026-05-05,18:32:51,news.example.com,/index,10.11.0.53,Shanghai,200,3566
2026-05-05,18:35:28,study.example.com,/index,10.14.0.63,Jiangsu,304,23295
2026-05-05,18:37:42,news.example.com,/sports,10.18.0.35,Shandong,200,16354
2026-05-05,18:41:58,travel.example.com,/flight,10.16.0.25,Hubei,200,2376
2026-05-05,18:59:04,news.example.com,/index,10.12.0.45,Guangdong,200,16577
2026-05-05,19:12:17,video.example.com,/vip,10.14.0.54,Jiangsu,200,20701
2026-05-05,19:13:28,travel.example.com,/guide,10.18.0.78,Shandong,200,6102
2026-05-05,19:15:42,news.example.com,/index,10.18.0.67,Shandong,200,3118
2026-05-05,19:23:27,shop.example.com,/pay,10.14.0.39,Jiangsu,404,1700
2026-05-05,19:32:37,shop.example.com,/index,10.16.0.35,Hubei,200,18594
2026-05-05,19:37:51,news.example.com,/finance,10.11.0.46,Shanghai,200,11026
2026-05-05,19:39:41,travel.example.com,/index,10.17.0.52,Fujian,200,15015
2026-05-05,19:47:59,game.example.com,/news,10.14.0.42,Jiangsu,200,9348
2026-05-05,20:06:44,shop.example.com,/index,10.12.0.35,Guangdong,200,9077
2026-05-05,20:10:09,travel.example.com,/flight,10.19.0.74,Henan,200,14605
2026-05-05,20:11:24,video.example.com,/series,10.19.0.20,Henan,200,15786
2026-05-05,20:12:51,shop.example.com,/index,10.10.0.64,Beijing,200,13939
2026-05-05,20:14:14,game.example.com,/news,10.16.0.74,Hubei,200,17447
2026-05-05,20:22:56,travel.example.com,/hotel,10.18.0.81,Shandong,200,4396
2026-05-05,20:25:44,video.example.com,/series,10.20.0.32,Chongqing,200,2033
2026-05-05,20:42:13,shop.example.com,/index,10.13.0.36,Zhejiang,200,14998
2026-05-05,20:53:49,study.example.com,/resource,10.10.0.17,Beijing,200,23023
2026-05-05,20:56:59,shop.example.com,/pay,10.20.0.27,Chongqing,200,22792
2026-05-05,20:58:15,shop.example.com,/search,10.13.0.12,Zhejiang,404,22303
2026-05-05,21:06:32,video.example.com,/vip,10.14.0.76,Jiangsu,200,6351
2026-05-05,21:08:29,news.example.com,/finance,10.17.0.65,Fujian,200,6836
2026-05-05,21:38:59,news.example.com,/sports,10.17.0.59,Fujian,304,16562
2026-05-05,21:41:52,video.example.com,/live,10.19.0.46,Henan,200,20964
2026-05-05,21:43:25,news.example.com,/world,10.11.0.34,Shanghai,200,9850
2026-05-05,21:55:21,news.example.com,/tech,10.10.0.40,Beijing,404,9383
2026-05-05,21:57:30,news.example.com,/tech,10.17.0.73,Fujian,200,2462
2026-05-05,22:02:07,game.example.com,/community,10.19.0.67,Henan,200,17283
2026-05-05,22:07:15,shop.example.com,/detail,10.19.0.32,Henan,200,6871
2026-05-05,22:35:16,game.example.com,/store,10.12.0.38,Guangdong,200,12288
2026-05-05,22:41:41,travel.example.com,/hotel,10.10.0.18,Beijing,200,17532
2026-05-05,23:35:29,shop.example.com,/order,10.12.0.5,Guangdong,200,14509
2026-05-05,23:35:46,study.example.com,/index,10.10.0.50,Beijing,200,16602
2026-05-05,23:50:24,video.example.com,/vip,10.16.0.31,Hubei,200,11706
2026-05-06,00:16:38,news.example.com,/finance,10.16.0.38,Hubei,200,17927
2026-05-06,00:19:57,shop.example.com,/index,10.18.0.24,Shandong,200,15915
2026-05-06,04:49:15,game.example.com,/download,10.13.0.72,Zhejiang,200,21904
2026-05-06,06:10:59,shop.example.com,/index,10.10.0.67,Beijing,200,2839
2026-05-06,06:18:34,video.example.com,/series,10.10.0.62,Beijing,200,16548
2026-05-06,06:40:41,shop.example.com,/order,10.19.0.60,Henan,200,23110
2026-05-06,07:03:39,study.example.com,/course,10.13.0.14,Zhejiang,200,9564
2026-05-06,07:25:39,shop.example.com,/order,10.11.0.44,Shanghai,200,14080
2026-05-06,07:58:35,video.example.com,/index,10.13.0.10,Zhejiang,404,22422
2026-05-06,08:00:10,video.example.com,/series,10.17.0.63,Fujian,200,14268
2026-05-06,08:17:58,news.example.com,/world,10.19.0.67,Henan,200,5317
2026-05-06,08:35:26,shop.example.com,/order,10.12.0.40,Guangdong,200,9007
2026-05-06,08:36:36,travel.example.com,/hotel,10.15.0.46,Sichuan,200,14721
2026-05-06,08:55:45,travel.example.com,/hotel,10.19.0.37,Henan,200,1715
2026-05-06,09:02:11,news.example.com,/sports,10.12.0.11,Guangdong,200,9756
2026-05-06,09:10:51,video.example.com,/vip,10.10.0.3,Beijing,200,6778
2026-05-06,09:28:53,game.example.com,/store,10.13.0.2,Zhejiang,200,7398
2026-05-06,09:50:14,game.example.com,/rank,10.18.0.49,Shandong,200,22591
2026-05-06,09:55:34,travel.example.com,/ticket,10.20.0.43,Chongqing,200,16514
2026-05-06,10:04:56,study.example.com,/profile,10.10.0.78,Beijing,200,22221
2026-05-06,10:06:13,news.example.com,/sports,10.12.0.52,Guangdong,200,16538
2026-05-06,10:20:06,video.example.com,/index,10.12.0.45,Guangdong,200,12908
2026-05-06,10:24:10,study.example.com,/course,10.13.0.5,Zhejiang,200,4797
2026-05-06,10:50:04,video.example.com,/shorts,10.17.0.4,Fujian,304,1820
2026-05-06,10:59:39,shop.example.com,/detail,10.14.0.48,Jiangsu,200,22503
2026-05-06,11:03:47,shop.example.com,/index,10.18.0.23,Shandong,200,16482
2026-05-06,11:08:51,game.example.com,/index,10.21.0.47,Tianjin,304,22594
2026-05-06,11:29:23,travel.example.com,/ticket,10.18.0.33,Shandong,200,4193
2026-05-06,11:33:19,game.example.com,/download,10.17.0.69,Fujian,200,7991
2026-05-06,11:36:41,news.example.com,/index,10.16.0.31,Hubei,200,13661
2026-05-06,11:41:16,news.example.com,/sports,10.19.0.31,Henan,200,3353
2026-05-06,11:45:47,travel.example.com,/hotel,10.18.0.35,Shandong,200,9657
2026-05-06,12:14:05,video.example.com,/shorts,10.12.0.16,Guangdong,200,18592
2026-05-06,12:15:38,shop.example.com,/search,10.21.0.35,Tianjin,200,17524
2026-05-06,12:16:39,study.example.com,/course,10.19.0.26,Henan,200,10782
2026-05-06,12:24:36,travel.example.com,/order,10.18.0.5,Shandong,200,14969
2026-05-06,12:42:26,video.example.com,/movie,10.17.0.47,Fujian,200,12486
2026-05-06,13:09:54,video.example.com,/live,10.15.0.20,Sichuan,200,22831
2026-05-06,13:27:09,video.example.com,/index,10.20.0.81,Chongqing,200,11818
2026-05-06,13:32:01,video.example.com,/live,10.14.0.60,Jiangsu,200,5157
2026-05-06,13:40:03,study.example.com,/index,10.12.0.30,Guangdong,200,21755
2026-05-06,13:59:29,shop.example.com,/index,10.16.0.43,Hubei,200,15153
2026-05-06,14:06:44,news.example.com,/index,10.21.0.8,Tianjin,200,9306
2026-05-06,14:11:06,news.example.com,/world,10.20.0.39,Chongqing,200,9976
2026-05-06,14:36:29,game.example.com,/rank,10.10.0.57,Beijing,200,18787
2026-05-06,14:42:20,news.example.com,/index,10.12.0.65,Guangdong,200,4284
2026-05-06,14:52:34,shop.example.com,/search,10.13.0.33,Zhejiang,200,11534
2026-05-06,15:26:08,travel.example.com,/ticket,10.16.0.60,Hubei,200,7208
2026-05-06,15:30:59,video.example.com,/shorts,10.19.0.6,Henan,200,22776
2026-05-06,15:47:48,shop.example.com,/index,10.21.0.69,Tianjin,200,17660
2026-05-06,15:56:15,video.example.com,/index,10.16.0.74,Hubei,200,12018
2026-05-06,16:08:10,game.example.com,/download,10.20.0.48,Chongqing,200,16248
2026-05-06,16:18:36,study.example.com,/course,10.21.0.49,Tianjin,200,8596
2026-05-06,17:14:41,news.example.com,/index,10.20.0.20,Chongqing,200,5706
2026-05-06,17:18:25,shop.example.com,/order,10.21.0.63,Tianjin,200,2708
2026-05-06,17:28:02,news.example.com,/sports,10.18.0.74,Shandong,200,2143
2026-05-06,17:32:43,news.example.com,/sports,10.11.0.52,Shanghai,200,22220
2026-05-06,17:35:52,video.example.com,/series,10.18.0.41,Shandong,200,2656
2026-05-06,17:50:41,shop.example.com,/pay,10.13.0.74,Zhejiang,304,21096
2026-05-06,17:54:26,travel.example.com,/hotel,10.10.0.64,Beijing,200,9869
2026-05-06,18:02:28,shop.example.com,/search,10.21.0.29,Tianjin,200,21049
2026-05-06,18:05:06,video.example.com,/live,10.19.0.68,Henan,304,1746
2026-05-06,18:10:17,video.example.com,/series,10.10.0.9,Beijing,200,21473
2026-05-06,18:10:38,shop.example.com,/cart,10.20.0.3,Chongqing,200,10588
2026-05-06,18:20:50,video.example.com,/index,10.21.0.46,Tianjin,200,2081
2026-05-06,18:38:44,travel.example.com,/guide,10.18.0.73,Shandong,200,17779
2026-05-06,18:48:35,news.example.com,/index,10.12.0.46,Guangdong,200,20407
2026-05-06,18:57:55,game.example.com,/community,10.13.0.9,Zhejiang,200,2728
2026-05-06,19:01:28,news.example.com,/finance,10.11.0.32,Shanghai,200,4417
2026-05-06,19:09:03,video.example.com,/vip,10.10.0.72,Beijing,200,22559
2026-05-06,19:25:03,travel.example.com,/ticket,10.13.0.12,Zhejiang,200,987
2026-05-06,19:26:58,shop.example.com,/order,10.12.0.52,Guangdong,200,19379
2026-05-06,19:31:10,shop.example.com,/cart,10.19.0.39,Henan,200,4658
2026-05-06,19:35:50,news.example.com,/finance,10.10.0.17,Beijing,200,16980
2026-05-06,19:58:02,travel.example.com,/ticket,10.13.0.51,Zhejiang,200,7979
2026-05-06,19:59:34,news.example.com,/world,10.12.0.36,Guangdong,200,5817
2026-05-06,20:02:23,news.example.com,/sports,10.17.0.77,Fujian,200,4641
2026-05-06,20:06:56,travel.example.com,/index,10.13.0.45,Zhejiang,200,12247
2026-05-06,20:06:58,game.example.com,/store,10.14.0.67,Jiangsu,200,17424
2026-05-06,20:07:37,shop.example.com,/order,10.11.0.44,Shanghai,200,23060
2026-05-06,20:19:33,travel.example.com,/order,10.13.0.57,Zhejiang,200,8196
2026-05-06,20:23:35,news.example.com,/finance,10.17.0.38,Fujian,200,20608
2026-05-06,20:31:15,news.example.com,/sports,10.18.0.70,Shandong,200,8238
2026-05-06,20:31:47,shop.example.com,/index,10.10.0.75,Beijing,200,8670
2026-05-06,20:41:48,travel.example.com,/guide,10.11.0.64,Shanghai,200,16384
2026-05-06,20:43:11,study.example.com,/resource,10.16.0.62,Hubei,200,13468
2026-05-06,20:51:03,game.example.com,/store,10.11.0.77,Shanghai,304,12175
2026-05-06,20:54:35,study.example.com,/resource,10.13.0.53,Zhejiang,200,2709
2026-05-06,20:55:53,video.example.com,/shorts,10.12.0.21,Guangdong,200,10115
2026-05-06,21:12:50,game.example.com,/community,10.11.0.61,Shanghai,200,13676
2026-05-06,21:14:00,shop.example.com,/order,10.20.0.45,Chongqing,200,9476
2026-05-06,21:14:14,shop.example.com,/search,10.20.0.70,Chongqing,200,20705
2026-05-06,21:19:10,travel.example.com,/index,10.10.0.47,Beijing,200,2449
2026-05-06,21:34:17,shop.example.com,/detail,10.11.0.20,Shanghai,304,23562
2026-05-06,21:36:38,news.example.com,/finance,10.17.0.21,Fujian,200,5598
2026-05-06,21:38:03,travel.example.com,/order,10.21.0.63,Tianjin,200,12940
2026-05-06,21:44:34,news.example.com,/finance,10.13.0.52,Zhejiang,200,14596
2026-05-06,21:52:41,video.example.com,/series,10.19.0.53,Henan,200,21390
2026-05-06,22:06:22,video.example.com,/shorts,10.13.0.4,Zhejiang,200,5779
2026-05-06,22:16:10,news.example.com,/sports,10.16.0.40,Hubei,200,20464
2026-05-06,22:39:03,study.example.com,/forum,10.20.0.27,Chongqing,200,22506
2026-05-06,22:47:49,study.example.com,/forum,10.14.0.25,Jiangsu,304,14977
2026-05-06,22:58:28,video.example.com,/movie,10.11.0.55,Shanghai,500,2618
2026-05-06,23:18:00,news.example.com,/index,10.11.0.32,Shanghai,200,8159
2026-05-07,04:19:14,shop.example.com,/index,10.17.0.49,Fujian,200,7731
2026-05-07,05:01:24,video.example.com,/live,10.19.0.10,Henan,200,9357
2026-05-07,05:48:51,video.example.com,/series,10.11.0.62,Shanghai,200,16024
2026-05-07,06:19:08,game.example.com,/rank,10.18.0.52,Shandong,200,3419
2026-05-07,06:28:59,video.example.com,/shorts,10.13.0.70,Zhejiang,200,8833
2026-05-07,06:43:55,video.example.com,/series,10.15.0.2,Sichuan,304,20088
2026-05-07,07:05:08,study.example.com,/course,10.12.0.62,Guangdong,200,23804
2026-05-07,07:21:25,travel.example.com,/flight,10.14.0.53,Jiangsu,200,21079
2026-05-07,09:07:53,news.example.com,/finance,10.14.0.57,Jiangsu,200,19312
2026-05-07,09:10:30,news.example.com,/video,10.20.0.12,Chongqing,200,15340
2026-05-07,09:15:00,shop.example.com,/detail,10.11.0.79,Shanghai,200,2085
2026-05-07,09:18:20,news.example.com,/tech,10.18.0.44,Shandong,200,12550
2026-05-07,09:19:48,video.example.com,/vip,10.18.0.54,Shandong,200,23289
2026-05-07,09:20:38,shop.example.com,/pay,10.21.0.51,Tianjin,200,22249
2026-05-07,09:28:44,shop.example.com,/pay,10.12.0.22,Guangdong,200,4628
2026-05-07,09:48:29,study.example.com,/resource,10.11.0.22,Shanghai,200,12890
2026-05-07,10:01:22,news.example.com,/finance,10.17.0.12,Fujian,200,17511
2026-05-07,10:14:49,news.example.com,/finance,10.18.0.68,Shandong,200,19688
2026-05-07,10:20:07,shop.example.com,/detail,10.15.0.15,Sichuan,200,19889
2026-05-07,10:23:55,news.example.com,/tech,10.20.0.61,Chongqing,200,5368
2026-05-07,10:42:12,video.example.com,/index,10.18.0.34,Shandong,200,5655
2026-05-07,11:15:14,game.example.com,/download,10.11.0.53,Shanghai,200,19396
2026-05-07,11:28:06,study.example.com,/forum,10.20.0.22,Chongqing,200,8241
2026-05-07,11:36:22,travel.example.com,/ticket,10.16.0.78,Hubei,304,8056
2026-05-07,11:38:40,news.example.com,/index,10.16.0.2,Hubei,200,6827
2026-05-07,12:04:09,shop.example.com,/index,10.20.0.72,Chongqing,200,18652
2026-05-07,12:17:16,shop.example.com,/cart,10.10.0.36,Beijing,200,22101
2026-05-07,12:22:33,travel.example.com,/guide,10.15.0.47,Sichuan,200,14621
2026-05-07,12:29:32,study.example.com,/course,10.17.0.2,Fujian,200,5705
2026-05-07,12:52:52,shop.example.com,/cart,10.18.0.11,Shandong,200,12963
2026-05-07,13:16:57,study.example.com,/resource,10.18.0.42,Shandong,200,14231
2026-05-07,13:18:13,shop.example.com,/detail,10.18.0.62,Shandong,200,22565
2026-05-07,13:32:05,news.example.com,/video,10.21.0.28,Tianjin,200,4115
2026-05-07,13:36:39,video.example.com,/live,10.16.0.68,Hubei,200,15152
2026-05-07,13:50:06,study.example.com,/resource,10.11.0.81,Shanghai,200,1214
2026-05-07,13:59:31,shop.example.com,/detail,10.18.0.17,Shandong,500,17809
2026-05-07,14:13:05,news.example.com,/tech,10.19.0.6,Henan,200,18457
2026-05-07,14:34:57,video.example.com,/shorts,10.20.0.33,Chongqing,200,12133
2026-05-07,15:06:11,travel.example.com,/ticket,10.21.0.44,Tianjin,500,1780
2026-05-07,15:14:37,shop.example.com,/cart,10.15.0.57,Sichuan,200,8658
2026-05-07,15:19:31,study.example.com,/course,10.15.0.30,Sichuan,200,12903
2026-05-07,15:22:04,video.example.com,/vip,10.13.0.26,Zhejiang,404,20131
2026-05-07,15:32:57,video.example.com,/live,10.21.0.14,Tianjin,404,18371
2026-05-07,15:48:12,video.example.com,/series,10.20.0.21,Chongqing,200,4285
2026-05-07,15:51:23,shop.example.com,/detail,10.11.0.65,Shanghai,200,2251
2026-05-07,16:10:16,game.example.com,/index,10.15.0.69,Sichuan,404,8981
2026-05-07,16:10:45,news.example.com,/index,10.17.0.13,Fujian,200,21501
2026-05-07,16:47:33,video.example.com,/series,10.17.0.49,Fujian,200,9142
2026-05-07,16:48:46,travel.example.com,/order,10.14.0.46,Jiangsu,200,8760
2026-05-07,16:51:23,news.example.com,/world,10.11.0.24,Shanghai,200,14021
2026-05-07,17:01:38,game.example.com,/news,10.10.0.16,Beijing,200,18971
2026-05-07,17:09:24,shop.example.com,/search,10.17.0.16,Fujian,200,2586
2026-05-07,17:10:54,video.example.com,/vip,10.18.0.30,Shandong,200,14056
2026-05-07,17:23:42,study.example.com,/resource,10.16.0.34,Hubei,200,13046
2026-05-07,17:26:26,video.example.com,/live,10.11.0.29,Shanghai,200,1162
2026-05-07,17:30:11,travel.example.com,/order,10.20.0.45,Chongqing,200,15761
2026-05-07,17:53:37,shop.example.com,/detail,10.21.0.73,Tianjin,200,12561
2026-05-07,18:12:52,shop.example.com,/detail,10.17.0.54,Fujian,200,12713
2026-05-07,18:14:00,video.example.com,/shorts,10.19.0.62,Henan,200,5323
2026-05-07,18:18:31,video.example.com,/live,10.13.0.67,Zhejiang,200,12050
