date,time,site,url,ip,region,status,bytes
2026-05-02,19:43:51,study.example.com,/index,10.21.0.42,Tianjin,200,9080
2026-05-02,19:44:48,news.example.com,/sports,10.18.0.54,Shandong,200,21996
2026-05-02,19:45:27,video.example.com,/index,10.17.0.33,Fujian,200,16958
2026-05-02,19:47:47,game.example.com,/index,10.19.0.72,Henan,200,8502
2026-05-02,19:48:11,shop.example.com,/search,10.15.0.33,Sichuan,200,6374
2026-05-02,19:48:39,shop.example.com,/detail,10.21.0.78,Tianjin,200,11823
2026-05-02,19:49:22,shop.example.com,/detail,10.11.0.35,Shanghai,200,14085
2026-05-02,19:49:40,shop.example.com,/order,10.16.0.46,Hubei,200,23659
2026-05-02,19:52:21,news.example.com,/tech,10.15.0.68,Sichuan,304,5110
2026-05-02,19:54:26,game.example.com,/store,10.15.0.45,Sichuan,200,13875
2026-05-02,19:56:20,news.example.com,/tech,10.14.0.25,Jiangsu,200,14086
2026-05-02,19:56:51,study.example.com,/profile,10.10.0.59,Beijing,200,17741
2026-05-02,19:56:56,news.example.com,/video,10.17.0.16,Fujian,200,5820
2026-05-02,20:02:28,game.example.com,/rank,10.10.0.67,Beijing,200,19427
2026-05-02,20:03:34,news.example.com,/index,10.18.0.61,Shandong,200,3966
2026-05-02,20:05:59,news.example.com,/sports,10.14.0.41,Jiangsu,200,14317
2026-05-02,20:11:11,video.example.com,/vip,10.21.0.44,Tianjin,200,2392
2026-05-02,20:11:13,video.example.com,/vip,10.11.0.61,Shanghai,200,21536
2026-05-02,20:13:30,video.example.com,/movie,10.16.0.10,Hubei,200,20420
2026-05-02,20:14:37,game.example.com,/rank,10.14.0.53,Jiangsu,304,12115
2026-05-02,20:16:25,shop.example.com,/order,10.21.0.35,Tianjin,200,9942
2026-05-02,20:16:56,news.example.com,/sports,10.17.0.63,Fujian,404,10623
2026-05-02,20:17:56,shop.example.com,/order,10.14.0.37,Jiangsu,200,21694
2026-05-02,20:18:20,news.example.com,/finance,10.16.0.42,Hubei,200,20325
2026-05-02,20:20:27,news.example.com,/sports,10.11.0.2,Shanghai,200,20669
2026-05-02,20:21:07,travel.example.com,/hotel,10.20.0.12,Chongqing,200,7364
2026-05-02,20:22:17,shop.example.com,/detail,10.14.0.44,Jiangsu,200,19718
2026-05-02,20:22:22,shop.example.com,/cart,10.12.0.5,Guangdong,404,21556
2026-05-02,20:22:53,news.example.com,/finance,10.17.0.2,Fujian,200,14324
2026-05-02,20:23:33,news.example.com,/world,10.10.0.9,Beijing,200,12155
2026-05-02,20:23:44,game.example.com,/download,10.19.0.55,Henan,200,8522
2026-05-02,20:24:50,travel.example.com,/index,10.17.0.78,Fujian,200,3103
2026-05-02,20:26:21,shop.example.com,/pay,10.11.0.5,Shanghai,200,6615
2026-05-02,20:27:06,study.example.com,/course,10.15.0.37,Sichuan,200,23300
2026-05-02,20:29:20,video.example.com,/shorts,10.16.0.69,Hubei,200,16576
2026-05-02,20:30:19,game.example.com,/rank,10.12.0.81,Guangdong,200,8333
2026-05-02,20:30:19,video.example.com,/vip,10.21.0.74,Tianjin,200,10664
2026-05-02,20:38:53,game.example.com,/store,10.12.0.62,Guangdong,200,2665
2026-05-02,20:40:34,study.example.com,/resource,10.17.0.80,Fujian,200,8830
2026-05-02,20:41:47,study.example.com,/resource,10.20.0.79,Chongqing,304,15063
2026-05-02,20:42:51,study.example.com,/resource,10.15.0.22,Sichuan,200,11532
2026-05-02,20:45:41,study.example.com,/exam,10.21.0.53,Tianjin,200,7757
2026-05-02,20:45:42,travel.example.com,/ticket,10.11.0.6,Shanghai,200,23818
2026-05-02,20:47:48,shop.example.com,/index,10.13.0.29,Zhejiang,200,15587
2026-05-02,20:52:20,shop.example.com,/detail,10.17.0.66,Fujian,200,14186
2026-05-02,20:58:59,study.example.com,/index,10.10.0.34,Beijing,200,14858
2026-05-02,20:59:24,shop.example.com,/index,10.14.0.64,Jiangsu,200,9810
2026-05-02,20:59:49,study.example.com,/exam,10.17.0.37,Fujian,200,19404
2026-05-02,21:00:49,news.example.com,/video,10.14.0.33,Jiangsu,200,21811
2026-05-02,21:01:40,video.example.com,/vip,10.20.0.76,Chongqing,200,10494
2026-05-02,21:02:44,video.example.com,/vip,10.18.0.70,Shandong,200,11518
2026-05-02,21:02:57,travel.example.com,/hotel,10.20.0.10,Chongqing,200,6010
2026-05-02,21:03:34,video.example.com,/vip,10.12.0.9,Guangdong,200,4232
2026-05-02,21:04:42,video.example.com,/vip,10.11.0.57,Shanghai,404,12730
2026-05-02,21:05:10,shop.example.com,/detail,10.20.0.80,Chongqing,200,6814
2026-05-02,21:10:07,news.example.com,/sports,10.13.0.49,Zhejiang,200,16470
2026-05-02,21:10:50,video.example.com,/index,10.13.0.74,Zhejiang,200,13102
2026-05-02,21:11:57,game.example.com,/index,10.14.0.5,Jiangsu,200,8064
2026-05-02,21:12:10,shop.example.com,/pay,10.14.0.38,Jiangsu,404,18424
2026-05-02,21:14:30,news.example.com,/tech,10.15.0.26,Sichuan,304,23428
2026-05-02,21:15:07,news.example.com,/tech,10.16.0.11,Hubei,200,15545
2026-05-02,21:16:49,study.example.com,/exam,10.19.0.38,Henan,200,17933
2026-05-02,21:17:12,study.example.com,/resource,10.10.0.12,Beijing,200,15971
2026-05-02,21:19:57,travel.example.com,/flight,10.13.0.25,Zhejiang,500,14921
2026-05-02,21:21:43,video.example.com,/vip,10.19.0.38,Henan,200,16643
2026-05-02,21:22:26,travel.example.com,/index,10.17.0.7,Fujian,200,5751
2026-05-02,21:23:22,game.example.com,/download,10.21.0.65,Tianjin,200,4907
2026-05-02,21:23:46,game.example.com,/community,10.20.0.24,Chongqing,200,23110
2026-05-02,21:24:04,game.example.com,/rank,10.14.0.5,Jiangsu,200,13619
2026-05-02,21:24:08,video.example.com,/vip,10.10.0.64,Beijing,200,10065
2026-05-02,21:24:57,video.example.com,/shorts,10.11.0.21,Shanghai,200,12065
2026-05-02,21:25:54,shop.example.com,/pay,10.21.0.11,Tianjin,200,6853
2026-05-02,21:28:27,video.example.com,/index,10.20.0.53,Chongqing,200,18593
2026-05-02,21:30:20,video.example.com,/index,10.10.0.40,Beijing,200,18456
2026-05-02,21:31:40,shop.example.com,/order,10.17.0.20,Fujian,200,18785
2026-05-02,21:31:57,shop.example.com,/detail,10.12.0.67,Guangdong,200,9055
2026-05-02,21:33:25,shop.example.com,/detail,10.21.0.32,Tianjin,200,19230
2026-05-02,21:33:32,news.example.com,/video,10.16.0.25,Hubei,304,12227
2026-05-02,21:33:57,news.example.com,/sports,10.19.0.57,Henan,200,10166
2026-05-02,21:34:38,game.example.com,/index,10.13.0.40,Zhejiang,200,17849
2026-05-02,21:34:58,study.example.com,/index,10.20.0.8,Chongqing,200,9371
2026-05-02,21:35:57,travel.example.com,/flight,10.20.0.78,Chongqing,200,6160
2026-05-02,21:37:09,game.example.com,/download,10.10.0.25,Beijing,200,9533
2026-05-02,21:38:47,game.example.com,/community,10.16.0.41,Hubei,200,8380
2026-05-02,21:39:07,shop.example.com,/pay,10.16.0.69,Hubei,200,14296
2026-05-02,21:40:52,game.example.com,/news,10.21.0.35,Tianjin,200,2760
2026-05-02,21:40:58,video.example.com,/index,10.13.0.78,Zhejiang,200,17496
2026-05-02,21:43:04,shop.example.com,/pay,10.13.0.15,Zhejiang,200,21954
2026-05-02,21:43:51,study.example.com,/course,10.21.0.46,Tianjin,200,14101
2026-05-02,21:44:43,news.example.com,/video,10.15.0.44,Sichuan,200,11146
2026-05-02,21:44:46,video.example.com,/movie,10.12.0.14,Guangdong,200,4573
2026-05-02,21:46:17,shop.example.com,/pay,10.14.0.45,Jiangsu,200,4898
2026-05-02,21:48:59,shop.example.com,/index,10.20.0.58,Chongqing,200,5920
2026-05-02,21:49:07,shop.example.com,/pay,10.17.0.4,Fujian,200,13872
2026-05-02,21:49:36,news.example.com,/index,10.21.0.67,Tianjin,200,11939
2026-05-02,21:50:43,shop.example.com,/pay,10.11.0.21,Shanghai,200,5153
2026-05-02,21:52:28,news.example.com,/tech,10.15.0.37,Sichuan,200,5332
2026-05-02,21:53:49,game.example.com,/index,10.21.0.25,Tianjin,200,1364
2026-05-02,21:56:45,game.example.com,/community,10.20.0.57,Chongqing,500,7018
2026-05-02,21:57:24,news.example.com,/finance,10.18.0.52,Shandong,200,2155
2026-05-02,21:59:51,study.example.com,/exam,10.15.0.33,Sichuan,200,11690
2026-05-02,21:59:57,game.example.com,/store,10.17.0.53,Fujian,200,1338
2026-05-02,22:04:09,shop.example.com,/search,10.15.0.26,Sichuan,200,19856
2026-05-02,22:07:04,game.example.com,/community,10.16.0.52,Hubei,200,9401
2026-05-02,22:10:34,news.example.com,/video,10.11.0.37,Shanghai,200,10194
2026-05-02,22:11:00,news.example.com,/sports,10.11.0.70,Shanghai,200,20125
2026-05-02,22:12:06,news.example.com,/index,10.16.0.24,Hubei,200,2458
2026-05-02,22:16:32,shop.example.com,/cart,10.16.0.50,Hubei,200,9382
2026-05-02,22:18:56,shop.example.com,/search,10.21.0.61,Tianjin,200,11868
2026-05-02,22:19:41,shop.example.com,/detail,10.10.0.25,Beijing,200,19676
2026-05-02,22:19:43,study.example.com,/course,10.13.0.24,Zhejiang,200,9985
2026-05-02,22:24:07,news.example.com,/sports,10.20.0.13,Chongqing,200,21086
2026-05-02,22:24:10,study.example.com,/course,10.12.0.66,Guangdong,200,13830
2026-05-02,22:28:47,shop.example.com,/pay,10.13.0.22,Zhejiang,404,20141
2026-05-02,22:32:28,news.example.com,/finance,10.17.0.3,Fujian,200,18330
2026-05-02,22:35:25,shop.example.com,/order,10.19.0.31,Henan,200,4841
2026-05-02,22:35:44,travel.example.com,/guide,10.17.0.20,Fujian,304,9251
2026-05-02,22:36:44,news.example.com,/sports,10.11.0.46,Shanghai,200,10455
2026-05-02,22:49:59,study.example.com,/course,10.16.0.39,Hubei,200,20591
2026-05-02,22:51:28,news.example.com,/world,10.20.0.49,Chongqing,200,8022
2026-05-02,22:52:36,news.example.com,/video,10.17.0.56,Fujian,200,2386
2026-05-02,22:53:45,shop.example.com,/search,10.11.0.69,Shanghai,200,18492
2026-05-02,22:53:46,study.example.com,/profile,10.13.0.45,Zhejiang,200,19942
2026-05-02,22:56:58,news.example.com,/world,10.11.0.64,Shanghai,200,15658
2026-05-02,22:58:17,news.example.com,/sports,10.16.0.38,Hubei,200,22261
2026-05-02,22:59:58,travel.example.com,/index,10.10.0.70,Beijing,200,20518
2026-05-02,23:01:18,news.example.com,/tech,10.14.0.29,Jiangsu,200,1074
2026-05-02,23:02:18,news.example.com,/world,10.12.0.7,Guangdong,200,7175
2026-05-02,23:17:37,game.example.com,/store,10.12.0.48,Guangdong,200,14182
2026-05-02,23:24:58,game.example.com,/download,10.10.0.67,Beijing,200,6109
2026-05-02,23:32:45,news.example.com,/index,10.10.0.51,Beijing,200,13940
2026-05-02,23:42:33,shop.example.com,/order,10.17.0.71,Fujian,200,14193
2026-05-02,23:42:39,game.example.com,/index,10.12.0.22,Guangdong,200,19332
2026-05-02,23:46:01,shop.example.com,/search,10.12.0.10,Guangdong,200,11887
2026-05-02,23:50:43,travel.example.com,/hotel,10.11.0.28,Shanghai,200,23908
2026-05-02,23:53:56,video.example.com,/series,10.10.0.38,Beijing,200,23075
2026-05-02,23:57:48,news.example.com,/finance,10.19.0.63,Henan,200,4223
2026-05-02,23:58:36,shop.example.com,/index,10.17.0.61,Fujian,200,19425
2026-05-02,23:58:54,shop.example.com,/search,10.13.0.3,Zhejiang,200,8515
2026-05-03,00:09:56,shop.example.com,/index,10.20.0.5,Chongqing,200,11747
2026-05-03,00:10:25,video.example.com,/vip,10.21.0.2,Tianjin,200,17893
2026-05-03,01:09:53,travel.example.com,/order,10.15.0.58,Sichuan,200,7037
2026-05-03,02:14:55,shop.example.com,/pay,10.21.0.52,Tianjin,200,1343
2026-05-03,03:38:26,travel.example.com,/ticket,10.17.0.32,Fujian,200,8041
2026-05-03,04:02:07,video.example.com,/vip,10.16.0.64,Hubei,200,6485
2026-05-03,04:09:10,news.example.com,/index,10.21.0.45,Tianjin,200,4554
2026-05-03,05:01:10,video.example.com,/series,10.11.0.35,Shanghai,304,1861
2026-05-03,05:21:49,shop.example.com,/order,10.12.0.24,Guangdong,200,6047
2026-05-03,06:04:11,news.example.com,/finance,10.17.0.42,Fujian,200,22482
2026-05-03,06:09:57,study.example.com,/profile,10.14.0.26,Jiangsu,304,16660
2026-05-03,06:14:52,travel.example.com,/flight,10.16.0.28,Hubei,200,17268
2026-05-03,06:15:34,shop.example.com,/search,10.12.0.36,Guangdong,200,13399
2026-05-03,06:16:35,study.example.com,/exam,10.14.0.80,Jiangsu,304,18416
2026-05-03,06:21:02,shop.example.com,/order,10.11.0.29,Shanghai,200,11292
2026-05-03,06:35:22,travel.example.com,/flight,10.13.0.34,Zhejiang,200,13176
2026-05-03,06:58:18,video.example.com,/series,10.17.0.75,Fujian,404,910
2026-05-03,07:02:31,video.example.com,/index,10.21.0.28,Tianjin,200,20433
2026-05-03,07:02:54,study.example.com,/exam,10.15.0.46,Sichuan,200,8946
2026-05-03,07:13:00,shop.example.com,/pay,10.21.0.23,Tianjin,200,7973
2026-05-03,07:36:42,news.example.com,/tech,10.14.0.2,Jiangsu,200,18714
2026-05-03,07:44:47,game.example.com,/news,10.20.0.65,Chongqing,404,1716
2026-05-03,07:46:06,study.example.com,/course,10.20.0.50,Chongqing,200,20575
2026-05-03,07:49:31,shop.example.com,/search,10.19.0.31,Henan,200,7175
2026-05-03,07:52:27,news.example.com,/world,10.10.0.18,Beijing,200,14865
2026-05-03,07:55:41,shop.example.com,/index,10.12.0.64,Guangdong,200,11637
2026-05-03,08:01:36,news.example.com,/tech,10.15.0.24,Sichuan,200,22933
2026-05-03,08:02:52,video.example.com,/shorts,10.19.0.73,Henan,200,19365
2026-05-03,08:12:34,study.example.com,/course,10.18.0.35,Shandong,200,7260
2026-05-03,08:13:23,shop.example.com,/index,10.12.0.20,Guangdong,200,4601
2026-05-03,08:14:32,shop.example.com,/cart,10.19.0.57,Henan,200,7205
2026-05-03,08:21:18,game.example.com,/rank,10.13.0.58,Zhejiang,200,10805
2026-05-03,08:22:14,video.example.com,/vip,10.16.0.5,Hubei,200,21207
2026-05-03,08:22:41,shop.example.com,/search,10.10.0.26,Beijing,200,22483
2026-05-03,08:27:58,game.example.com,/rank,10.15.0.53,Sichuan,404,6267
2026-05-03,08:29:07,video.example.com,/series,10.17.0.34,Fujian,200,20260
2026-05-03,08:29:19,video.example.com,/vip,10.16.0.44,Hubei,200,15257
2026-05-03,08:29:40,news.example.com,/world,10.17.0.66,Fujian,200,929
2026-05-03,08:33:18,travel.example.com,/index,10.10.0.48,Beijing,200,12283
2026-05-03,08:38:14,news.example.com,/video,10.15.0.48,Sichuan,200,22214
2026-05-03,08:45:27,study.example.com,/course,10.14.0.27,Jiangsu,200,9223
2026-05-03,08:53:38,news.example.com,/tech,10.14.0.14,Jiangsu,200,12859
2026-05-03,08:55:28,shop.example.com,/detail,10.18.0.38,Shandong,200,23349
2026-05-03,09:00:08,travel.example.com,/index,10.10.0.37,Beijing,200,8056
2026-05-03,09:00:20,game.example.com,/download,10.13.0.39,Zhejiang,200,22716
2026-05-03,09:15:21,news.example.com,/world,10.12.0.2,Guangdong,200,8804
2026-05-03,09:19:05,travel.example.com,/flight,10.10.0.28,Beijing,404,10675
2026-05-03,09:19:56,shop.example.com,/cart,10.17.0.70,Fujian,200,22590
2026-05-03,09:21:07,study.example.com,/profile,10.21.0.22,Tianjin,200,17302
2026-05-03,09:23:00,news.example.com,/video,10.14.0.4,Jiangsu,200,14847
2026-05-03,09:28:25,video.example.com,/series,10.20.0.55,Chongqing,200,15761
2026-05-03,09:31:44,news.example.com,/tech,10.21.0.3,Tianjin,200,16184
2026-05-03,09:33:57,travel.example.com,/hotel,10.17.0.45,Fujian,200,18214
2026-05-03,09:37:45,study.example.com,/profile,10.15.0.43,Sichuan,200,8116
2026-05-03,09:38:46,news.example.com,/video,10.10.0.60,Beijing,200,17806
2026-05-03,09:48:35,news.example.com,/world,10.20.0.29,Chongqing,500,6978
2026-05-03,09:59:46,shop.example.com,/detail,10.20.0.29,Chongqing,200,8260
2026-05-03,10:05:35,news.example.com,/world,10.20.0.18,Chongqing,200,7377
2026-05-03,10:10:11,news.example.com,/video,10.17.0.81,Fujian,200,13980
2026-05-03,10:11:44,news.example.com,/finance,10.13.0.54,Zhejiang,200,7890
2026-05-03,10:13:26,shop.example.com,/pay,10.20.0.81,Chongqing,200,4110
2026-05-03,10:17:28,news.example.com,/index,10.15.0.21,Sichuan,200,16605
2026-05-03,10:17:35,video.example.com,/index,10.15.0.19,Sichuan,200,10587
2026-05-03,10:18:04,shop.example.com,/detail,10.14.0.54,Jiangsu,304,8639
2026-05-03,10:18:45,game.example.com,/index,10.12.0.38,Guangdong,200,21970
2026-05-03,10:27:30,game.example.com,/download,10.13.0.2,Zhejiang,200,22331
2026-05-03,10:31:00,shop.example.com,/search,10.16.0.71,Hubei,200,5999
2026-05-03,10:39:54,game.example.com,/community,10.13.0.36,Zhejiang,200,21055
2026-05-03,10:41:12,shop.example.com,/detail,10.15.0.77,Sichuan,200,5613
2026-05-03,10:43:39,shop.example.com,/search,10.11.0.43,Shanghai,200,21547
2026-05-03,10:46:50,shop.example.com,/cart,10.19.0.50,Henan,200,20821
2026-05-03,10:47:03,video.example.com,/vip,10.15.0.74,Sichuan,200,3897
2026-05-03,10:47:56,study.example.com,/exam,10.19.0.71,Henan,200,18639
2026-05-03,10:48:32,news.example.com,/sports,10.10.0.60,Beijing,200,4274
2026-05-03,10:48:38,study.example.com,/index,10.18.0.61,Shandong,404,12902
2026-05-03,10:48:59,shop.example.com,/order,10.17.0.32,Fujian,200,5661
2026-05-03,10:52:24,travel.example.com,/guide,10.14.0.79,Jiangsu,200,18874
2026-05-03,10:52:51,travel.example.com,/flight,10.16.0.56,Hubei,200,10604
2026-05-03,10:53:49,news.example.com,/video,10.13.0.7,Zhejiang,200,16160
2026-05-03,10:54:13,travel.example.com,/hotel,10.14.0.32,Jiangsu,200,13058
2026-05-03,10:54:16,study.example.com,/profile,10.21.0.10,Tianjin,200,3227
2026-05-03,10:54:52,game.example.com,/index,10.10.0.65,Beijing,200,16822
2026-05-03,10:56:33,study.example.com,/profile,10.18.0.78,Shandong,404,22587
2026-05-03,10:57:44,video.example.com,/vip,10.19.0.32,Henan,200,4469
2026-05-03,11:00:13,travel.example.com,/order,10.15.0.22,Sichuan,200,8496
2026-05-03,11:04:33,news.example.com,/video,10.12.0.77,Guangdong,200,18369
2026-05-03,11:07:47,shop.example.com,/index,10.10.0.43,Beijing,200,6467
2026-05-03,11:10:13,shop.example.com,/cart,10.10.0.69,Beijing,200,10273
2026-05-03,11:12:12,travel.example.com,/order,10.14.0.55,Jiangsu,304,12082
2026-05-03,11:17:05,shop.example.com,/search,10.12.0.20,Guangdong,200,6411
2026-05-03,11:19:49,shop.example.com,/order,10.13.0.27,Zhejiang,200,857
2026-05-03,11:20:22,shop.example.com,/index,10.16.0.4,Hubei,200,8743
2026-05-03,11:23:26,video.example.com,/movie,10.20.0.10,Chongqing,200,12996
2026-05-03,11:24:08,video.example.com,/live,10.15.0.4,Sichuan,200,7028
2026-05-03,11:26:17,video.example.com,/shorts,10.15.0.59,Sichuan,200,7975
2026-05-03,11:27:33,shop.example.com,/cart,10.13.0.77,Zhejiang,200,1224
2026-05-03,11:30:03,video.example.com,/series,10.21.0.68,Tianjin,200,18681
2026-05-03,11:31:40,video.example.com,/movie,10.16.0.21,Hubei,200,2679
2026-05-03,11:33:02,shop.example.com,/detail,10.13.0.19,Zhejiang,200,3626
2026-05-03,11:33:17,shop.example.com,/detail,10.13.0.57,Zhejiang,200,10376
2026-05-03,11:34:38,shop.example.com,/pay,10.18.0.46,Shandong,200,7274
2026-05-03,11:37:32,shop.example.com,/cart,10.16.0.4,Hubei,200,7540
2026-05-03,11:37:46,shop.example.com,/order,10.15.0.66,Sichuan,200,16279
2026-05-03,11:38:46,game.example.com,/index,10.17.0.81,Fujian,200,20969
2026-05-03,11:39:26,shop.example.com,/order,10.13.0.60,Zhejiang,200,7716
2026-05-03,11:39:38,travel.example.com,/order,10.10.0.23,Beijing,200,3934
2026-05-03,11:44:10,video.example.com,/series,10.11.0.71,Shanghai,200,21251
2026-05-03,12:03:04,game.example.com,/news,10.16.0.78,Hubei,200,1042
2026-05-03,12:05:34,news.example.com,/video,10.16.0.67,Hubei,200,13115
2026-05-03,12:06:40,video.example.com,/index,10.14.0.35,Jiangsu,200,18342
2026-05-03,12:06:54,news.example.com,/tech,10.18.0.26,Shandong,200,21779
2026-05-03,12:07:42,shop.example.com,/order,10.19.0.25,Henan,200,8375
2026-05-03,12:10:01,study.example.com,/profile,10.14.0.75,Jiangsu,200,21062
2026-05-03,12:12:33,video.example.com,/live,10.20.0.79,Chongqing,200,17864
2026-05-03,12:13:30,travel.example.com,/ticket,10.17.0.56,Fujian,304,9814
2026-05-03,12:14:43,shop.example.com,/index,10.16.0.67,Hubei,200,13290
2026-05-03,12:16:16,shop.example.com,/search,10.14.0.45,Jiangsu,200,3076
2026-05-03,12:19:16,news.example.com,/tech,10.15.0.35,Sichuan,200,12759
2026-05-03,12:20:42,game.example.com,/index,10.14.0.39,Jiangsu,200,3693
2026-05-03,12:24:15,news.example.com,/finance,10.16.0.28,Hubei,200,18905
2026-05-03,12:27:50,game.example.com,/rank,10.18.0.21,Shandong,200,10438
2026-05-03,12:28:18,shop.example.com,/pay,10.14.0.45,Jiangsu,200,23034
2026-05-03,12:33:35,travel.example.com,/guide,10.20.0.52,Chongqing,200,20717
2026-05-03,12:36:05,news.example.com,/finance,10.19.0.39,Henan,200,1179
2026-05-03,12:37:09,video.example.com,/series,10.11.0.80,Shanghai,200,10204
2026-05-03,12:37:26,shop.example.com,/order,10.13.0.3,Zhejiang,200,4201
2026-05-03,12:38:03,video.example.com,/live,10.17.0.9,Fujian,200,17026
2026-05-03,12:41:49,video.example.com,/live,10.20.0.52,Chongqing,200,8897
2026-05-03,12:47:42,travel.example.com,/guide,10.21.0.69,Tianjin,200,23999
2026-05-03,12:48:10,study.example.com,/forum,10.20.0.79,Chongqing,200,20359
2026-05-03,12:48:40,shop.example.com,/cart,10.19.0.74,Henan,200,15054
2026-05-03,12:55:37,news.example.com,/sports,10.12.0.11,Guangdong,200,22289
2026-05-03,12:56:03,travel.example.com,/ticket,10.11.0.27,Shanghai,200,4246
2026-05-03,13:00:32,study.example.com,/resource,10.15.0.32,Sichuan,200,10228
2026-05-03,13:09:54,shop.example.com,/order,10.21.0.8,Tianjin,200,17894
2026-05-03,13:10:16,shop.example.com,/order,10.18.0.79,Shandong,200,3083
2026-05-03,13:11:21,video.example.com,/shorts,10.18.0.52,Shandong,404,19949
2026-05-03,13:13:40,travel.example.com,/hotel,10.14.0.52,Jiangsu,304,14217
2026-05-03,13:17:14,game.example.com,/download,10.11.0.51,Shanghai,304,12245
2026-05-03,13:17:33,news.example.com,/sports,10.12.0.77,Guangdong,200,23619
2026-05-03,13:21:41,shop.example.com,/detail,10.16.0.5,Hubei,200,11966
2026-05-03,13:23:32,travel.example.com,/order,10.20.0.61,Chongqing,200,4053
2026-05-03,13:26:44,news.example.com,/world,10.16.0.6,Hubei,200,13290
2026-05-03,13:32:03,news.example.com,/world,10.12.0.2,Guangdong,200,14277
2026-05-03,13:46:13,shop.example.com,/search,10.17.0.14,Fujian,200,19837
2026-05-03,13:51:41,news.example.com,/index,10.15.0.15,Sichuan,200,15828
2026-05-03,13:56:54,game.example.com,/rank,10.16.0.28,Hubei,304,5494
2026-05-03,13:57:59,video.example.com,/index,10.19.0.14,Henan,200,15137
2026-05-03,13:58:50,shop.example.com,/index,10.10.0.62,Beijing,200,1030
2026-05-03,14:01:07,news.example.com,/video,10.14.0.10,Jiangsu,200,10163
2026-05-03,14:04:01,shop.example.com,/index,10.18.0.27,Shandong,200,16287
2026-05-03,14:05:38,game.example.com,/rank,10.20.0.68,Chongqing,200,11121
2026-05-03,14:06:22,shop.example.com,/pay,10.17.0.45,Fujian,200,20101
2026-05-03,14:08:04,game.example.com,/community,10.17.0.44,Fujian,200,11541
2026-05-03,14:15:07,game.example.com,/news,10.13.0.53,Zhejiang,200,14464
2026-05-03,14:16:02,news.example.com,/sports,10.15.0.26,Sichuan,200,11015
2026-05-03,14:18:31,news.example.com,/world,10.16.0.63,Hubei,200,22157
2026-05-03,14:30:14,game.example.com,/index,10.17.0.68,Fujian,200,2663
2026-05-03,14:35:22,news.example.com,/finance,10.15.0.27,Sichuan,200,22513
2026-05-03,14:40:28,news.example.com,/sports,10.21.0.47,Tianjin,200,7959
2026-05-03,14:41:08,travel.example.com,/hotel,10.18.0.11,Shandong,200,13485
2026-05-03,14:41:22,shop.example.com,/order,10.12.0.63,Guangdong,200,13347
2026-05-03,14:42:40,news.example.com,/index,10.15.0.73,Sichuan,200,4581
2026-05-03,14:48:28,game.example.com,/news,10.19.0.15,Henan,200,23434
2026-05-03,14:49:29,study.example.com,/forum,10.19.0.54,Henan,200,9500
2026-05-03,14:50:00,news.example.com,/video,10.17.0.5,Fujian,200,11551
2026-05-03,14:50:21,game.example.com,/rank,10.20.0.79,Chongqing,200,17617
2026-05-03,14:55:02,study.example.com,/resource,10.13.0.2,Zhejiang,200,1009
2026-05-03,14:55:17,travel.example.com,/ticket,10.13.0.61,Zhejiang,304,22612
2026-05-03,14:57:46,news.example.com,/tech,10.12.0.8,Guangdong,200,23915
2026-05-03,14:59:57,shop.example.com,/search,10.11.0.27,Shanghai,200,15006
2026-05-03,15:03:02,shop.example.com,/order,10.21.0.77,Tianjin,200,3758
2026-05-03,15:06:53,video.example.com,/shorts,10.12.0.55,Guangdong,200,12884
2026-05-03,15:08:49,study.example.com,/index,10.14.0.36,Jiangsu,304,17436
2026-05-03,15:10:51,video.example.com,/index,10.14.0.12,Jiangsu,200,1381
2026-05-03,15:12:10,study.example.com,/forum,10.12.0.24,Guangdong,200,15636
2026-05-03,15:12:23,video.example.com,/shorts,10.11.0.29,Shanghai,200,2107
2026-05-03,15:16:01,video.example.com,/series,10.12.0.51,Guangdong,200,8073
2026-05-03,15:16:30,news.example.com,/video,10.21.0.27,Tianjin,404,6111
2026-05-03,15:18:13,video.example.com,/movie,10.13.0.57,Zhejiang,200,8001
2026-05-03,15:19:40,shop.example.com,/search,10.16.0.17,Hubei,200,21010
2026-05-03,15:21:55,shop.example.com,/pay,10.14.0.78,Jiangsu,200,4819
2026-05-03,15:24:12,video.example.com,/live,10.14.0.5,Jiangsu,200,3955
2026-05-03,15:28:29,study.example.com,/course,10.11.0.69,Shanghai,200,23625
2026-05-03,15:32:20,news.example.com,/world,10.11.0.15,Shanghai,200,22516
2026-05-03,15:32:57,news.example.com,/index,10.16.0.39,Hubei,200,9018
2026-05-03,15:36:29,news.example.com,/sports,10.16.0.15,Hubei,200,2118
2026-05-03,15:39:27,video.example.com,/index,10.12.0.19,Guangdong,200,8540
2026-05-03,15:40:39,news.example.com,/index,10.15.0.53,Sichuan,200,10551
2026-05-03,15:40:40,travel.example.com,/flight,10.14.0.29,Jiangsu,200,2431
2026-05-03,15:42:06,study.example.com,/resource,10.15.0.36,Sichuan,200,7995
2026-05-03,15:44:03,news.example.com,/video,10.11.0.19,Shanghai,200,23916
2026-05-03,15:44:43,news.example.com,/tech,10.11.0.59,Shanghai,200,15149
2026-05-03,15:45:42,video.example.com,/live,10.11.0.73,Shanghai,200,3606
2026-05-03,15:50:58,video.example.com,/index,10.17.0.46,Fujian,200,20526
2026-05-03,15:52:34,travel.example.com,/order,10.21.0.30,Tianjin,200,19571
