date,time,site,url,ip,region,status,bytes
2026-05-10,09:24:14,study.example.com,/forum,10.13.0.80,Zhejiang,200,23384
2026-05-10,09:27:56,video.example.com,/shorts,10.20.0.68,Chongqing,304,18467
2026-05-10,09:28:24,shop.example.com,/detail,10.11.0.7,Shanghai,200,13960
2026-05-10,09:31:09,news.example.com,/video,10.12.0.33,Guangdong,200,20271
2026-05-10,09:31:45,shop.example.com,/detail,10.16.0.24,Hubei,200,10507
2026-05-10,09:34:36,travel.example.com,/guide,10.17.0.56,Fujian,404,17372
2026-05-10,09:39:18,shop.example.com,/order,10.20.0.52,Chongqing,200,12684
2026-05-10,09:44:39,news.example.com,/index,10.12.0.28,Guangdong,200,20849
2026-05-10,09:45:29,news.example.com,/index,10.14.0.9,Jiangsu,200,6678
2026-05-10,10:01:16,study.example.com,/index,10.16.0.49,Hubei,200,13217
2026-05-10,10:05:02,video.example.com,/vip,10.18.0.53,Shandong,200,20791
2026-05-10,10:10:28,game.example.com,/news,10.20.0.5,Chongqing,200,13919
2026-05-10,10:11:49,video.example.com,/vip,10.11.0.10,Shanghai,200,2085
2026-05-10,10:14:15,study.example.com,/index,10.17.0.49,Fujian,200,11428
2026-05-10,10:16:30,video.example.com,/series,10.21.0.60,Tianjin,200,5668
2026-05-10,10:16:35,news.example.com,/sports,10.20.0.70,Chongqing,200,10808
2026-05-10,10:23:05,video.example.com,/vip,10.21.0.19,Tianjin,200,20116
2026-05-10,10:23:32,news.example.com,/video,10.11.0.37,Shanghai,200,8171
2026-05-10,10:23:36,news.example.com,/finance,10.10.0.18,Beijing,200,19458
2026-05-10,10:32:06,travel.example.com,/ticket,10.14.0.72,Jiangsu,200,21436
2026-05-10,10:36:19,news.example.com,/sports,10.21.0.77,Tianjin,304,22950
2026-05-10,10:37:06,travel.example.com,/index,10.18.0.28,Shandong,500,19983
2026-05-10,10:38:16,study.example.com,/profile,10.14.0.54,Jiangsu,200,3266
2026-05-10,10:44:58,video.example.com,/shorts,10.14.0.37,Jiangsu,200,1719
2026-05-10,10:46:38,study.example.com,/profile,10.18.0.67,Shandong,200,20165
2026-05-10,10:56:01,news.example.com,/tech,10.12.0.28,Guangdong,200,5685
2026-05-10,10:58:46,news.example.com,/sports,10.21.0.7,Tianjin,200,1411
2026-05-10,11:00:49,video.example.com,/live,10.11.0.77,Shanghai,200,12543
2026-05-10,11:04:45,shop.example.com,/detail,10.14.0.13,Jiangsu,200,19581
2026-05-10,11:08:26,game.example.com,/store,10.21.0.76,Tianjin,200,23656
2026-05-10,11:10:43,video.example.com,/movie,10.17.0.78,Fujian,200,13823
2026-05-10,11:10:54,game.example.com,/news,10.15.0.4,Sichuan,200,18210
2026-05-10,11:11:42,news.example.com,/finance,10.14.0.79,Jiangsu,200,5450
2026-05-10,11:12:37,news.example.com,/video,10.18.0.31,Shandong,200,10419
2026-05-10,11:16:01,study.example.com,/exam,10.18.0.41,Shandong,404,8185
2026-05-10,11:17:10,game.example.com,/download,10.16.0.3,Hubei,200,2892
2026-05-10,11:40:56,video.example.com,/vip,10.15.0.34,Sichuan,200,6039
2026-05-10,11:41:01,video.example.com,/movie,10.16.0.48,Hubei,200,20797
2026-05-10,11:42:14,shop.example.com,/cart,10.18.0.71,Shandong,200,21023
2026-05-10,11:47:36,shop.example.com,/index,10.18.0.49,Shandong,200,16321
2026-05-10,11:50:41,news.example.com,/index,10.19.0.51,Henan,200,21791
2026-05-10,11:51:09,news.example.com,/finance,10.13.0.61,Zhejiang,200,2477
2026-05-10,11:57:01,news.example.com,/tech,10.11.0.8,Shanghai,200,12975
2026-05-10,11:57:23,video.example.com,/movie,10.15.0.65,Sichuan,200,5442
2026-05-10,11:59:11,video.example.com,/live,10.15.0.81,Sichuan,200,22223
2026-05-10,11:59:15,travel.example.com,/flight,10.16.0.71,Hubei,200,21891
2026-05-10,12:00:48,game.example.com,/rank,10.10.0.47,Beijing,200,1711
2026-05-10,12:01:12,news.example.com,/world,10.18.0.23,Shandong,200,15233
2026-05-10,12:02:39,video.example.com,/series,10.12.0.74,Guangdong,200,11124
2026-05-10,12:04:44,travel.example.com,/order,10.13.0.5,Zhejiang,200,21076
2026-05-10,12:06:37,travel.example.com,/ticket,10.11.0.7,Shanghai,200,19258
2026-05-10,12:11:18,shop.example.com,/index,10.12.0.47,Guangdong,200,15468
2026-05-10,12:11:20,shop.example.com,/detail,10.10.0.43,Beijing,200,21544
2026-05-10,12:16:15,video.example.com,/vip,10.20.0.43,Chongqing,200,3126
2026-05-10,12:18:09,study.example.com,/course,10.19.0.76,Henan,200,23267
2026-05-10,12:18:14,game.example.com,/community,10.21.0.33,Tianjin,200,8469
2026-05-10,12:19:51,study.example.com,/course,10.14.0.25,Jiangsu,404,10536
2026-05-10,12:21:16,shop.example.com,/order,10.21.0.58,Tianjin,200,4554
2026-05-10,12:27:28,shop.example.com,/index,10.16.0.63,Hubei,200,14120
2026-05-10,12:43:27,travel.example.com,/guide,10.15.0.22,Sichuan,200,9186
2026-05-10,12:46:19,news.example.com,/index,10.21.0.31,Tianjin,200,14683
2026-05-10,12:51:47,game.example.com,/store,10.18.0.16,Shandong,200,10908
2026-05-10,12:53:22,news.example.com,/world,10.18.0.70,Shandong,200,11793
2026-05-10,12:59:24,study.example.com,/resource,10.14.0.5,Jiangsu,200,9238
2026-05-10,13:02:35,travel.example.com,/index,10.12.0.11,Guangdong,200,16392
2026-05-10,13:09:26,shop.example.com,/order,10.11.0.42,Shanghai,200,12880
2026-05-10,13:14:01,news.example.com,/index,10.13.0.72,Zhejiang,200,3484
2026-05-10,13:16:14,travel.example.com,/hotel,10.12.0.65,Guangdong,200,15980
2026-05-10,13:16:28,news.example.com,/video,10.15.0.55,Sichuan,200,13763
2026-05-10,13:16:48,news.example.com,/video,10.12.0.77,Guangdong,200,11100
2026-05-10,13:19:18,study.example.com,/index,10.10.0.6,Beijing,200,5433
2026-05-10,13:23:16,study.example.com,/profile,10.11.0.12,Shanghai,200,21000
2026-05-10,13:35:53,shop.example.com,/detail,10.18.0.42,Shandong,200,1296
2026-05-10,13:39:47,travel.example.com,/index,10.20.0.69,Chongqing,200,15352
2026-05-10,13:44:13,game.example.com,/index,10.10.0.7,Beijing,200,22772
2026-05-10,13:49:00,study.example.com,/index,10.18.0.62,Shandong,200,12622
2026-05-10,13:54:50,study.example.com,/index,10.20.0.40,Chongqing,200,4995
2026-05-10,13:55:37,shop.example.com,/cart,10.12.0.51,Guangdong,200,16045
2026-05-10,13:55:42,news.example.com,/video,10.19.0.60,Henan,200,14464
2026-05-10,13:56:08,study.example.com,/resource,10.15.0.70,Sichuan,200,11717
2026-05-10,14:00:53,video.example.com,/shorts,10.14.0.46,Jiangsu,200,16237
2026-05-10,14:10:29,news.example.com,/world,10.10.0.18,Beijing,200,13508
2026-05-10,14:14:29,video.example.com,/series,10.13.0.2,Zhejiang,200,11224
2026-05-10,14:18:50,news.example.com,/video,10.11.0.27,Shanghai,200,9525
2026-05-10,14:22:56,shop.example.com,/search,10.13.0.44,Zhejiang,200,12811
2026-05-10,14:27:04,study.example.com,/resource,10.12.0.42,Guangdong,200,20137
2026-05-10,14:30:01,study.example.com,/profile,10.19.0.64,Henan,200,6609
2026-05-10,14:34:01,study.example.com,/profile,10.15.0.80,Sichuan,200,18428
2026-05-10,14:34:59,shop.example.com,/search,10.16.0.43,Hubei,200,19916
2026-05-10,14:55:37,video.example.com,/live,10.10.0.34,Beijing,200,23132
2026-05-10,14:56:31,shop.example.com,/index,10.13.0.7,Zhejiang,200,2962
2026-05-10,15:06:58,travel.example.com,/hotel,10.18.0.58,Shandong,404,6392
2026-05-10,15:07:51,news.example.com,/video,10.19.0.62,Henan,200,7381
2026-05-10,15:10:38,game.example.com,/community,10.17.0.65,Fujian,200,23676
2026-05-10,15:33:13,study.example.com,/index,10.16.0.34,Hubei,200,18820
2026-05-10,15:35:28,video.example.com,/index,10.11.0.46,Shanghai,200,18652
2026-05-10,15:37:47,news.example.com,/sports,10.20.0.57,Chongqing,200,8078
2026-05-10,15:42:47,video.example.com,/index,10.19.0.37,Henan,200,6383
2026-05-10,15:54:34,game.example.com,/download,10.17.0.10,Fujian,200,8516
2026-05-10,16:08:24,shop.example.com,/detail,10.20.0.33,Chongqing,200,12864
2026-05-10,16:09:46,news.example.com,/finance,10.17.0.80,Fujian,200,15621
2026-05-10,16:11:42,shop.example.com,/cart,10.13.0.38,Zhejiang,200,11832
2026-05-10,16:12:11,game.example.com,/community,10.17.0.17,Fujian,404,20530
2026-05-10,16:15:46,travel.example.com,/flight,10.14.0.42,Jiangsu,200,7440
2026-05-10,16:22:29,study.example.com,/resource,10.10.0.22,Beijing,200,18273
2026-05-10,16:27:35,news.example.com,/index,10.16.0.80,Hubei,200,4001
2026-05-10,16:28:53,travel.example.com,/flight,10.17.0.22,Fujian,404,9138
2026-05-10,16:31:43,news.example.com,/finance,10.11.0.6,Shanghai,200,6532
2026-05-10,16:32:07,game.example.com,/index,10.20.0.44,Chongqing,404,7565
2026-05-10,16:34:40,news.example.com,/tech,10.13.0.43,Zhejiang,200,19796
2026-05-10,16:37:16,travel.example.com,/index,10.19.0.10,Henan,200,17510
2026-05-10,16:39:37,video.example.com,/live,10.20.0.55,Chongqing,200,15905
2026-05-10,16:44:56,game.example.com,/news,10.11.0.29,Shanghai,304,14283
2026-05-10,16:49:03,video.example.com,/index,10.20.0.36,Chongqing,200,1269
2026-05-10,17:00:54,game.example.com,/store,10.16.0.23,Hubei,304,19571
2026-05-10,17:05:57,video.example.com,/series,10.12.0.21,Guangdong,200,14651
2026-05-10,17:07:45,shop.example.com,/index,10.19.0.51,Henan,200,5480
2026-05-10,17:09:11,news.example.com,/video,10.10.0.23,Beijing,200,9894
2026-05-10,17:12:48,news.example.com,/finance,10.21.0.9,Tianjin,200,21889
2026-05-10,17:12:58,game.example.com,/index,10.13.0.28,Zhejiang,200,18934
2026-05-10,17:14:41,shop.example.com,/cart,10.18.0.15,Shandong,200,21423
2026-05-10,17:15:00,video.example.com,/movie,10.12.0.36,Guangdong,304,13740
2026-05-10,17:15:09,news.example.com,/sports,10.20.0.73,Chongqing,200,23884
2026-05-10,17:15:48,travel.example.com,/order,10.17.0.81,Fujian,200,4489
2026-05-10,17:19:09,travel.example.com,/index,10.19.0.9,Henan,304,23700
2026-05-10,17:21:25,video.example.com,/series,10.11.0.26,Shanghai,200,19052
2026-05-10,17:25:57,shop.example.com,/detail,10.15.0.65,Sichuan,200,10149
2026-05-10,17:27:27,game.example.com,/news,10.20.0.38,Chongqing,200,5065
2026-05-10,17:31:45,video.example.com,/live,10.19.0.14,Henan,200,10269
2026-05-10,17:38:09,study.example.com,/index,10.10.0.57,Beijing,200,7580
2026-05-10,17:38:31,video.example.com,/movie,10.11.0.68,Shanghai,200,13153
2026-05-10,17:39:21,travel.example.com,/hotel,10.15.0.65,Sichuan,200,11847
2026-05-10,17:39:34,shop.example.com,/cart,10.20.0.74,Chongqing,200,21513
2026-05-10,17:42:02,travel.example.com,/ticket,10.15.0.68,Sichuan,200,6789
2026-05-10,17:43:25,study.example.com,/exam,10.11.0.81,Shanghai,200,8015
2026-05-10,17:43:35,news.example.com,/world,10.11.0.55,Shanghai,200,22732
2026-05-10,17:44:42,video.example.com,/vip,10.18.0.3,Shandong,304,18279
2026-05-10,17:45:52,study.example.com,/index,10.10.0.69,Beijing,200,23466
2026-05-10,17:45:53,study.example.com,/index,10.19.0.6,Henan,200,16013
2026-05-10,18:04:39,news.example.com,/finance,10.17.0.53,Fujian,200,20888
2026-05-10,18:10:15,news.example.com,/finance,10.12.0.48,Guangdong,200,7807
2026-05-10,18:13:41,video.example.com,/shorts,10.11.0.53,Shanghai,200,12682
2026-05-10,18:14:13,study.example.com,/index,10.17.0.14,Fujian,200,10203
2026-05-10,18:14:38,video.example.com,/series,10.11.0.8,Shanghai,200,11291
2026-05-10,18:17:17,news.example.com,/world,10.20.0.72,Chongqing,200,15647
2026-05-10,18:18:18,study.example.com,/exam,10.17.0.46,Fujian,404,19065
2026-05-10,18:22:45,shop.example.com,/detail,10.17.0.38,Fujian,200,1736
2026-05-10,18:23:53,news.example.com,/video,10.13.0.18,Zhejiang,404,12569
2026-05-10,18:25:15,study.example.com,/index,10.10.0.50,Beijing,200,4601
2026-05-10,18:30:04,news.example.com,/world,10.21.0.52,Tianjin,200,8826
2026-05-10,18:30:41,travel.example.com,/guide,10.12.0.32,Guangdong,200,12356
2026-05-10,18:31:27,study.example.com,/resource,10.13.0.38,Zhejiang,200,5863
2026-05-10,18:33:51,video.example.com,/vip,10.12.0.23,Guangdong,200,17684
2026-05-10,18:37:19,travel.example.com,/flight,10.18.0.15,Shandong,200,8937
2026-05-10,18:41:48,video.example.com,/live,10.13.0.2,Zhejiang,200,12910
2026-05-10,18:42:30,shop.example.com,/detail,10.15.0.76,Sichuan,200,21899
2026-05-10,18:43:00,news.example.com,/finance,10.12.0.77,Guangdong,200,13581
2026-05-10,18:44:01,video.example.com,/vip,10.20.0.27,Chongqing,200,5933
2026-05-10,18:45:27,study.example.com,/forum,10.21.0.62,Tianjin,404,22672
2026-05-10,18:46:05,game.example.com,/download,10.13.0.61,Zhejiang,200,17573
2026-05-10,18:47:06,news.example.com,/index,10.17.0.78,Fujian,200,22867
2026-05-10,18:49:58,news.example.com,/sports,10.14.0.46,Jiangsu,200,8621
2026-05-10,18:51:43,news.example.com,/finance,10.15.0.68,Sichuan,200,10444
2026-05-10,18:53:03,news.example.com,/world,10.12.0.41,Guangdong,200,6462
2026-05-10,18:56:19,game.example.com,/rank,10.10.0.24,Beijing,200,5344
2026-05-10,18:58:02,video.example.com,/shorts,10.21.0.78,Tianjin,200,7569
2026-05-10,19:01:04,shop.example.com,/cart,10.10.0.7,Beijing,200,21484
2026-05-10,19:01:10,travel.example.com,/index,10.10.0.10,Beijing,200,11273
2026-05-10,19:03:44,travel.example.com,/flight,10.19.0.47,Henan,200,7964
2026-05-10,19:04:34,study.example.com,/forum,10.18.0.35,Shandong,200,13383
2026-05-10,19:04:52,study.example.com,/exam,10.10.0.26,Beijing,200,5699
2026-05-10,19:08:23,study.example.com,/index,10.19.0.28,Henan,200,18191
2026-05-10,19:13:45,study.example.com,/resource,10.20.0.77,Chongqing,200,2986
2026-05-10,19:13:54,news.example.com,/finance,10.18.0.17,Shandong,200,15286
2026-05-10,19:20:33,video.example.com,/vip,10.20.0.79,Chongqing,200,15963
2026-05-10,19:20:58,news.example.com,/index,10.13.0.6,Zhejiang,200,15807
2026-05-10,19:21:48,shop.example.com,/index,10.16.0.15,Hubei,200,1156
2026-05-10,19:24:13,study.example.com,/exam,10.14.0.79,Jiangsu,200,13865
2026-05-10,19:24:36,study.example.com,/resource,10.15.0.32,Sichuan,200,11562
2026-05-10,19:25:36,travel.example.com,/flight,10.21.0.25,Tianjin,404,5504
2026-05-10,19:26:41,video.example.com,/shorts,10.13.0.53,Zhejiang,200,15764
2026-05-10,19:30:38,study.example.com,/exam,10.19.0.74,Henan,200,7442
2026-05-10,19:30:42,video.example.com,/series,10.20.0.80,Chongqing,200,2496
2026-05-10,19:30:44,study.example.com,/forum,10.15.0.9,Sichuan,500,18180
2026-05-10,19:30:57,travel.example.com,/hotel,10.12.0.48,Guangdong,200,23430
2026-05-10,19:31:41,shop.example.com,/search,10.13.0.46,Zhejiang,200,2598
2026-05-10,19:31:54,travel.example.com,/hotel,10.15.0.49,Sichuan,200,8769
2026-05-10,19:33:26,news.example.com,/sports,10.10.0.54,Beijing,200,8858
2026-05-10,19:33:41,shop.example.com,/search,10.20.0.57,Chongqing,200,9182
2026-05-10,19:41:46,game.example.com,/rank,10.12.0.35,Guangdong,200,12565
2026-05-10,19:41:55,news.example.com,/world,10.17.0.60,Fujian,200,16230
2026-05-10,19:46:46,shop.example.com,/cart,10.16.0.18,Hubei,200,2886
2026-05-10,19:47:28,shop.example.com,/order,10.10.0.36,Beijing,200,3678
2026-05-10,19:50:22,game.example.com,/community,10.13.0.40,Zhejiang,200,21740
2026-05-10,19:52:28,study.example.com,/forum,10.20.0.81,Chongqing,404,14535
2026-05-10,19:52:54,study.example.com,/resource,10.12.0.14,Guangdong,200,19348
2026-05-10,19:53:01,shop.example.com,/search,10.16.0.6,Hubei,200,16493
2026-05-10,19:54:48,shop.example.com,/pay,10.11.0.42,Shanghai,200,19186
2026-05-10,19:56:47,study.example.com,/forum,10.13.0.3,Zhejiang,200,19343
2026-05-10,19:57:59,video.example.com,/shorts,10.21.0.16,Tianjin,200,4513
2026-05-10,20:02:55,video.example.com,/vip,10.18.0.50,Shandong,200,12688
2026-05-10,20:04:12,study.example.com,/course,10.16.0.69,Hubei,200,18873
2026-05-10,20:09:56,news.example.com,/video,10.15.0.5,Sichuan,200,8196
2026-05-10,20:11:30,shop.example.com,/pay,10.17.0.8,Fujian,200,1748
2026-05-10,20:13:32,shop.example.com,/cart,10.19.0.65,Henan,200,19712
2026-05-10,20:13:45,news.example.com,/index,10.13.0.47,Zhejiang,200,21777
2026-05-10,20:14:44,news.example.com,/world,10.15.0.55,Sichuan,200,13670
2026-05-10,20:14:50,news.example.com,/sports,10.21.0.50,Tianjin,200,9028
2026-05-10,20:17:10,news.example.com,/tech,10.19.0.29,Henan,200,14020
2026-05-10,20:21:04,news.example.com,/video,10.18.0.37,Shandong,200,9044
2026-05-10,20:21:50,news.example.com,/tech,10.11.0.39,Shanghai,200,12398
2026-05-10,20:28:02,study.example.com,/course,10.16.0.32,Hubei,200,3215
2026-05-10,20:28:26,shop.example.com,/detail,10.17.0.37,Fujian,200,22879
2026-05-10,20:28:35,game.example.com,/news,10.15.0.3,Sichuan,200,16434
2026-05-10,20:29:03,video.example.com,/live,10.20.0.13,Chongqing,200,16042
2026-05-10,20:32:13,shop.example.com,/cart,10.21.0.3,Tianjin,200,10907
2026-05-10,20:37:35,news.example.com,/world,10.15.0.22,Sichuan,200,11930
2026-05-10,20:37:44,game.example.com,/rank,10.19.0.26,Henan,200,21084
2026-05-10,20:39:09,shop.example.com,/detail,10.20.0.49,Chongqing,200,19229
2026-05-10,20:42:22,video.example.com,/live,10.19.0.74,Henan,200,19064
2026-05-10,20:46:46,game.example.com,/store,10.14.0.15,Jiangsu,404,21867
2026-05-10,20:46:58,shop.example.com,/detail,10.20.0.58,Chongqing,200,20079
2026-05-10,20:51:41,shop.example.com,/index,10.13.0.3,Zhejiang,200,19354
2026-05-10,20:55:19,study.example.com,/forum,10.11.0.36,Shanghai,200,23545
2026-05-10,21:07:25,video.example.com,/shorts,10.10.0.7,Beijing,200,3305
2026-05-10,21:08:08,video.example.com,/live,10.17.0.41,Fujian,200,19327
2026-05-10,21:08:30,game.example.com,/index,10.21.0.43,Tianjin,200,3815
2026-05-10,21:12:48,news.example.com,/world,10.16.0.48,Hubei,404,7724
2026-05-10,21:16:07,news.example.com,/tech,10.11.0.5,Shanghai,200,5982
2026-05-10,21:18:27,game.example.com,/community,10.19.0.36,Henan,200,5269
2026-05-10,21:23:47,shop.example.com,/pay,10.20.0.3,Chongqing,200,13375
2026-05-10,21:23:48,shop.example.com,/index,10.20.0.5,Chongqing,200,943
2026-05-10,21:27:21,shop.example.com,/cart,10.17.0.39,Fujian,200,11686
2026-05-10,21:27:28,shop.example.com,/cart,10.18.0.30,Shandong,200,19465
2026-05-10,21:34:20,study.example.com,/course,10.13.0.80,Zhejiang,200,8246
2026-05-10,21:37:30,shop.example.com,/cart,10.18.0.55,Shandong,200,21606
2026-05-10,21:41:40,video.example.com,/series,10.12.0.18,Guangdong,200,10125
2026-05-10,21:43:27,news.example.com,/finance,10.13.0.39,Zhejiang,200,1138
2026-05-10,21:43:39,news.example.com,/finance,10.20.0.5,Chongqing,200,15082
2026-05-10,21:43:50,news.example.com,/index,10.21.0.16,Tianjin,200,9224
2026-05-10,21:45:04,news.example.com,/world,10.17.0.71,Fujian,200,5822
2026-05-10,21:45:06,shop.example.com,/search,10.17.0.39,Fujian,200,3659
2026-05-10,21:46:18,video.example.com,/vip,10.11.0.7,Shanghai,200,9214
2026-05-10,21:48:04,study.example.com,/course,10.16.0.13,Hubei,200,20446
2026-05-10,21:49:28,travel.example.com,/hotel,10.11.0.21,Shanghai,200,10797
2026-05-10,21:49:46,game.example.com,/rank,10.19.0.24,Henan,304,18666
2026-05-10,21:50:02,video.example.com,/movie,10.18.0.54,Shandong,304,4506
2026-05-10,21:50:29,video.example.com,/live,10.21.0.74,Tianjin,200,4784
2026-05-10,21:50:36,game.example.com,/rank,10.21.0.6,Tianjin,200,6805
2026-05-10,21:55:36,news.example.com,/index,10.12.0.45,Guangdong,200,6219
2026-05-10,22:01:12,news.example.com,/world,10.21.0.52,Tianjin,200,5698
2026-05-10,22:04:53,travel.example.com,/order,10.10.0.2,Beijing,200,15867
2026-05-10,22:07:27,study.example.com,/forum,10.14.0.72,Jiangsu,200,12496
2026-05-10,22:12:59,news.example.com,/index,10.20.0.35,Chongqing,200,10487
2026-05-10,22:13:22,news.example.com,/video,10.21.0.18,Tianjin,200,14285
2026-05-10,22:25:06,shop.example.com,/pay,10.16.0.71,Hubei,200,16460
2026-05-10,22:27:23,news.example.com,/finance,10.20.0.32,Chongqing,200,18428
2026-05-10,22:31:02,travel.example.com,/order,10.15.0.72,Sichuan,200,23917
2026-05-10,22:33:25,shop.example.com,/pay,10.19.0.76,Henan,200,7283
2026-05-10,22:34:18,news.example.com,/world,10.16.0.78,Hubei,200,14412
2026-05-10,22:36:41,study.example.com,/course,10.11.0.54,Shanghai,500,16233
2026-05-10,22:37:52,news.example.com,/world,10.18.0.55,Shandong,200,23639
2026-05-10,22:39:41,game.example.com,/news,10.12.0.50,Guangdong,200,11312
2026-05-10,22:39:52,video.example.com,/index,10.11.0.72,Shanghai,200,9610
2026-05-10,22:41:14,study.example.com,/forum,10.13.0.81,Zhejiang,200,11688
2026-05-10,22:45:35,shop.example.com,/index,10.18.0.59,Shandong,200,4587
2026-05-10,22:46:20,video.example.com,/live,10.15.0.71,Sichuan,200,19596
2026-05-10,22:48:21,news.example.com,/tech,10.12.0.37,Guangdong,200,5583
2026-05-10,22:53:36,study.example.com,/resource,10.14.0.81,Jiangsu,200,16225
2026-05-10,22:54:47,shop.example.com,/cart,10.19.0.14,Henan,200,22604
2026-05-10,23:10:05,news.example.com,/tech,10.12.0.3,Guangdong,200,3734
2026-05-10,23:18:11,study.example.com,/resource,10.13.0.47,Zhejiang,200,8395
2026-05-10,23:18:54,news.example.com,/index,10.13.0.68,Zhejiang,200,13161
2026-05-10,23:19:12,game.example.com,/community,10.17.0.31,Fujian,200,18749
2026-05-10,23:21:08,news.example.com,/tech,10.16.0.17,Hubei,200,15397
2026-05-10,23:26:33,travel.example.com,/flight,10.12.0.23,Guangdong,200,4402
2026-05-10,23:26:49,news.example.com,/video,10.11.0.66,Shanghai,200,19969
2026-05-10,23:29:35,news.example.com,/world,10.11.0.10,Shanghai,200,22264
2026-05-10,23:32:03,shop.example.com,/order,10.18.0.20,Shandong,200,5525
2026-05-10,23:40:44,study.example.com,/profile,10.15.0.70,Sichuan,304,2858
2026-05-10,23:46:32,study.example.com,/course,10.16.0.9,Hubei,200,17997
2026-05-10,23:50:04,news.example.com,/finance,10.11.0.50,Shanghai,200,4156
2026-05-10,23:53:31,news.example.com,/tech,10.19.0.19,Henan,200,5166
2026-05-10,23:57:49,shop.example.com,/order,10.12.0.79,Guangdong,200,9643
2026-05-10,23:58:19,travel.example.com,/flight,10.11.0.54,Shanghai,200,7882
2026-05-10,23:58:29,video.example.com,/series,10.13.0.5,Zhejiang,200,20016
2026-05-11,00:13:08,shop.example.com,/detail,10.16.0.69,Hubei,200,20685
2026-05-11,00:21:19,video.example.com,/series,10.14.0.34,Jiangsu,200,9614
2026-05-11,01:44:38,video.example.com,/vip,10.16.0.37,Hubei,200,10338
2026-05-11,01:48:14,video.example.com,/shorts,10.12.0.75,Guangdong,200,20685
2026-05-11,02:38:25,shop.example.com,/search,10.12.0.75,Guangdong,304,15835
2026-05-11,04:07:24,shop.example.com,/search,10.21.0.69,Tianjin,200,4163
2026-05-11,05:22:25,travel.example.com,/hotel,10.10.0.20,Beijing,200,2086
2026-05-11,06:19:24,study.example.com,/profile,10.13.0.42,Zhejiang,200,23423
2026-05-11,06:56:29,video.example.com,/shorts,10.17.0.50,Fujian,200,20392
2026-05-11,07:07:37,news.example.com,/finance,10.16.0.62,Hubei,200,1000
2026-05-11,07:10:04,video.example.com,/movie,10.13.0.17,Zhejiang,200,19163
2026-05-11,07:21:36,video.example.com,/shorts,10.19.0.8,Henan,200,10467
2026-05-11,07:29:35,news.example.com,/index,10.21.0.19,Tianjin,200,2980
2026-05-11,07:55:08,study.example.com,/exam,10.14.0.8,Jiangsu,404,16260
2026-05-11,08:07:54,study.example.com,/resource,10.17.0.71,Fujian,200,10435
2026-05-11,08:08:08,game.example.com,/community,10.11.0.3,Shanghai,200,13377
2026-05-11,08:16:35,shop.example.com,/index,10.19.0.38,Henan,200,2090
2026-05-11,08:17:42,video.example.com,/movie,10.15.0.61,Sichuan,304,22760
2026-05-11,08:17:59,study.example.com,/index,10.12.0.79,Guangdong,200,3123
2026-05-11,08:19:30,shop.example.com,/order,10.10.0.42,Beijing,200,10895
2026-05-11,08:23:18,study.example.com,/forum,10.17.0.71,Fujian,200,16839
2026-05-11,08:30:10,travel.example.com,/index,10.18.0.4,Shandong,200,10737
2026-05-11,08:44:57,game.example.com,/index,10.13.0.7,Zhejiang,200,16279
2026-05-11,08:48:05,news.example.com,/sports,10.14.0.6,Jiangsu,200,15066
2026-05-11,08:51:08,video.example.com,/movie,10.16.0.51,Hubei,404,15998
2026-05-11,08:58:07,shop.example.com,/index,10.12.0.64,Guangdong,200,13810
2026-05-11,09:03:11,game.example.com,/rank,10.20.0.32,Chongqing,200,11875
2026-05-11,09:04:23,travel.example.com,/flight,10.21.0.39,Tianjin,200,20556
2026-05-11,09:06:32,video.example.com,/index,10.18.0.72,Shandong,200,19629
2026-05-11,09:08:26,travel.example.com,/guide,10.13.0.75,Zhejiang,200,1856
2026-05-11,09:09:38,travel.example.com,/order,10.16.0.21,Hubei,200,13957
2026-05-11,09:15:09,shop.example.com,/detail,10.21.0.23,Tianjin,200,5543
2026-05-11,09:15:52,video.example.com,/movie,10.12.0.17,Guangdong,200,18682
2026-05-11,09:17:56,news.example.com,/tech,10.13.0.62,Zhejiang,200,16679
2026-05-11,09:21:01,news.example.com,/world,10.21.0.25,Tianjin,200,5834
2026-05-11,09:22:04,shop.example.com,/order,10.14.0.19,Jiangsu,200,4821
2026-05-11,09:24:50,travel.example.com,/ticket,10.14.0.33,Jiangsu,200,23044
2026-05-11,09:33:13,news.example.com,/index,10.14.0.38,Jiangsu,200,4397
2026-05-11,09:40:49,shop.example.com,/search,10.16.0.44,Hubei,200,12795
2026-05-11,09:41:06,video.example.com,/vip,10.13.0.55,Zhejiang,200,3333
2026-05-11,09:41:36,news.example.com,/finance,10.16.0.14,Hubei,200,4347
2026-05-11,09:43:31,video.example.com,/series,10.11.0.9,Shanghai,200,5253
2026-05-11,09:45:12,video.example.com,/vip,10.12.0.26,Guangdong,200,10797
2026-05-11,09:45:47,news.example.com,/tech,10.16.0.72,Hubei,200,23639
2026-05-11,09:50:28,video.example.com,/index,10.13.0.17,Zhejiang,200,21529
2026-05-11,09:50:41,shop.example.com,/cart,10.20.0.53,Chongqing,200,5826
2026-05-11,09:56:59,video.example.com,/shorts,10.17.0.24,Fujian,200,23707
2026-05-11,09:57:40,shop.example.com,/order,10.20.0.3,Chongqing,200,22361
2026-05-11,10:08:48,news.example.com,/world,10.21.0.3,Tianjin,304,20857
2026-05-11,10:11:17,news.example.com,/finance,10.11.0.5,Shanghai,200,13415
